account_value,date,daily_return
931356.467240044,2023-07-07,
931751.329250359,2023-07-10,0.0004239644263008824
934100.4091209645,2023-07-11,0.0025211446411301797
942798.1785902638,2023-07-12,0.00931138599701975
951776.7657490773,2023-07-13,0.009523339525580043
955645.5555625997,2023-07-14,0.0040648080019871635
965288.5098924489,2023-07-17,0.010090513447919891
982619.5070350118,2023-07-18,0.017954214688097547
980145.1696937032,2023-07-19,-0.0025181032165488837
973695.1116409077,2023-07-20,-0.006580717073585207
967527.1760617452,2023-07-21,-0.006334565620616184
975946.3942403645,2023-07-24,0.008701789868982512
980332.6788455129,2023-07-25,0.004494390912282098
968689.1515320669,2023-07-26,-0.011877118415717813
955063.4799923482,2023-07-27,-0.014066092841205524
969253.0909841085,2023-07-28,0.01485724382621556
968657.6072083516,2023-07-31,-0.0006143738733422888
966807.4614222036,2023-08-01,-0.0019100100720625957
948374.4043570486,2023-08-02,-0.019065902778656052
947631.6734955068,2023-08-03,-0.000783162069884602
939080.9465057607,2023-08-04,-0.009023260016420953
940383.1192156301,2023-08-07,0.0013866458633995382
933889.2013553395,2023-08-08,-0.006905608711593181
922828.6131496511,2023-08-09,-0.011843576507401865
923037.9234742055,2023-08-10,0.00022681386507961143
922424.4716486745,2023-08-11,-0.0006646008900935696
928729.5856328511,2023-08-14,0.006835371543111091
915661.9090884633,2023-08-15,-0.014070485905198438
912424.6984408803,2023-08-16,-0.0035353776491648947
901960.849716515,2023-08-17,-0.011468177858672046
902621.287506432,2023-08-18,0.0007322244531173805
912210.641663384,2023-08-21,0.010623895414037188
908157.9727333303,2023-08-22,-0.00444268981850926
920326.5068016439,2023-08-23,0.0133991380725198
905595.1696434407,2023-08-24,-0.016006642261557902
911646.6716270833,2023-08-25,0.006682347903893104
915317.5035667806,2023-08-28,0.004026595010921952
928354.1968072134,2023-08-29,0.014242809942595747
932107.6484212118,2023-08-30,0.004043124517460361
927504.2402318502,2023-08-31,-0.004938708739445241
931583.6466344381,2023-09-01,0.004398261728235431
934702.9406478658,2023-09-05,0.003348377813089387
925086.3741583944,2023-09-06,-0.010288366572170915
912400.0651373983,2023-09-07,-0.01371364812560083
918731.5535712362,2023-09-08,0.006939377446103512
925951.0715918661,2023-09-11,0.00785813657163148
918514.739387383,2023-09-12,-0.00803102067984951
921065.9419642416,2023-09-13,0.0027775303622892267
932377.5129252401,2023-09-14,0.0122809567107387
921896.817419518,2023-09-15,-0.0112408282701284
924269.1973175893,2023-09-18,0.0025733681397359653
924693.4269920125,2023-09-19,0.00045898930274246297
910250.1320243764,2023-09-20,-0.015619549729708249
904157.8836519094,2023-09-21,-0.006692938740824994
899294.1041752554,2023-09-22,-0.005379347528342238
903192.0597264029,2023-09-25,0.004334461365920195
888659.0834538199,2023-09-26,-0.01609068206045272
889353.380717568,2023-09-27,0.0007812864085625648
894873.2516590352,2023-09-28,0.006206611523771999
891417.2504748006,2023-09-29,-0.003862000766954865
897978.3819767843,2023-10-02,0.007360337146817608
885263.7864317404,2023-10-03,-0.014159133226631093
894017.8421720968,2023-10-04,0.009888640961629891
