account_value,date,daily_return
864795.2656073231,2023-04-05,
865700.4766596303,2023-04-06,0.001046734514291714
863543.6989412771,2023-04-10,-0.0024913671373675284
861431.7976351248,2023-04-11,-0.0024456218124706552
860214.1219744191,2023-04-12,-0.0014135485409855209
868925.5615824207,2023-04-13,0.01012705951398063
874822.8163424,2023-04-14,0.006786835398465696
876301.888696526,2023-04-17,0.0016907107662209597
877260.8924150929,2023-04-18,0.001094375957575
878456.5280901417,2023-04-19,0.0013629191559618725
871955.0512091602,2023-04-20,-0.007401022899922394
869823.8597723927,2023-04-21,-0.002444152865233362
867281.8509375538,2023-04-24,-0.002922440912926927
856120.7572028126,2023-04-25,-0.012869050266272497
865643.1878210987,2023-04-26,0.011122765729216333
883542.4153296436,2023-04-27,0.02067737349565335
888174.2491919483,2023-04-28,0.005242344659341036
889436.2991492237,2023-05-01,0.0014209486014975514
882347.0122687306,2023-05-02,-0.007970539191254455
869936.1452948536,2023-05-03,-0.014065743750823811
869139.0901038136,2023-05-04,-0.0009162226392718242
890710.2477118458,2023-05-05,0.024818993707273806
887327.9046790089,2023-05-08,-0.003797355022607918
882802.6603705372,2023-05-09,-0.005099855740599901
889552.5827795948,2023-05-10,0.007646015029252995
885400.8541113819,2023-05-11,-0.0046672099531653854
881434.3702551808,2023-05-12,-0.004479873537260204
883323.7819983448,2023-05-15,0.0021435648607814883
878778.1757666554,2023-05-16,-0.005146024961997453
886758.3009497608,2023-05-17,0.009080932370838068
894214.9527136768,2023-05-18,0.008408888595606623
892968.120453545,2023-05-19,-0.0013943317055346016
893621.3842474903,2023-05-22,0.0007315645194740927
883710.4054877247,2023-05-23,-0.011090803034118912
878054.2165076222,2023-05-24,-0.006400500599493153
887234.2689063038,2023-05-25,0.010454994949166574
897601.4439246143,2023-05-26,0.01168482257914838
900399.5054175343,2023-05-30,0.0031172649195905233
897574.9335181202,2023-05-31,-0.003137020714048755
900811.2603308643,2023-06-01,0.0036056341280155113
911834.1631781544,2023-06-02,0.012236639718781195
912773.2911231007,2023-06-05,0.0010299328352350035
909913.9572455372,2023-06-06,-0.0031325783799449614
900477.7717749561,2023-06-07,-0.010370415131498834
904928.143967339,2023-06-08,0.004942234369217813
905185.7708746876,2023-06-09,0.00028469322019231136
911732.1981055225,2023-06-12,0.007232136696657454
919314.5449377979,2023-06-13,0.008316418843198337
922497.2054602589,2023-06-14,0.003461993003359032
942968.8504645313,2023-06-15,0.022191552324604125
937767.0367285694,2023-06-16,-0.005516421601200694
931898.3759772266,2023-06-20,-0.006258122243042119
924725.6202246632,2023-06-21,-0.007696929126034591
933011.5583350147,2023-06-22,0.008960428833299172
924837.492630669,2023-06-23,-0.008760947955384957
915338.6874091114,2023-06-26,-0.010270783026473773
922004.5560919727,2023-06-27,0.007282406801496943
922496.5681311573,2023-06-28,0.000533632980372678
928145.6872107472,2023-06-29,0.006123729100731667
941650.174057671,2023-06-30,0.014549964550831795
941985.7775275196,2023-07-03,0.00035639930740138936
940463.1706091847,2023-07-05,-0.0016163799440066517
939232.1784979786,2023-07-06,-0.0013089211249055488
