last_state
44.65464157920087
173.4315185546875
263.36920166015625
146.03001403808594
142.3000030517578
318.3139343261719
1343.0
0.0
0.0
2422.0
994.0
-2.3381422248540673
3.0323924642279394
-3.6654502970751537
-1.1748451340960173
-3.4773791442163997
180.07073765681247
271.84999183217184
164.45465466538755
149.17579838275927
341.35517566418594
169.2480504901602
252.95860039194923
143.68328783949525
140.848171648979
305.32229015612654
45.42032786438794
57.760174767293314
36.100474799738045
44.61303789495242
47.33326059711883
-81.09717126778693
36.06047783824669
-175.31764044443656
-154.11529882975034
-77.99032361874735
23.368752299197595
11.909350513491432
47.865506819368505
20.26837053313897
20.549637821255043
177.62598673502603
259.62035115559894
155.52100575764973
145.29721323649088
324.4614562988281
181.83396224975587
250.08858489990234
161.1344416300456
148.94049784342448
328.25658264160154
