account_value,date,daily_return
805076.0205134281,2023-01-04,
786579.2913105473,2023-01-05,-0.02297513369120696
797921.2704494175,2023-01-06,0.01441937165669982
802224.3687317966,2023-01-09,0.005392885791796864
808596.3551621098,2023-01-10,0.007942898120118613
828442.4492020268,2023-01-11,0.024543882634665337
835208.2770429691,2023-01-12,0.0081669255932737
841949.9815866704,2023-01-13,0.008071884258104012
841659.5827362675,2023-01-17,-0.0003449122355886347
824937.6813111881,2023-01-18,-0.01986777287168262
812341.0524166416,2023-01-19,-0.015269794531054703
834502.4458568882,2023-01-20,0.02728089805915679
842889.677603104,2023-01-23,0.010050577787826143
843159.9919873661,2023-01-24,0.000320699602148089
840442.4285640264,2023-01-25,-0.0032230697010828813
859937.295895493,2023-01-26,0.023195958067913525
864641.2190321964,2023-01-27,0.005470076898810516
863776.6978627476,2023-01-30,-0.0009998611567657578
863776.6978627476,2023-01-31,0.0
863475.0345219884,2023-02-01,-0.00034923764614813724
864270.4692314763,2023-02-02,0.0009212017460682453
863943.6658236394,2023-02-03,-0.00037812631516565
863716.4569975286,2023-02-06,-0.00026299032575716197
864015.1306045079,2023-02-07,0.00034580052812427375
863744.2200757603,2023-02-08,-0.00031354836177233114
863389.4823010714,2023-02-09,-0.0004106977117112054
863590.5463030245,2023-02-10,0.00023287752060308087
864753.1060755466,2023-02-13,0.0013461932596401383
864317.535505234,2023-02-14,-0.0005036935597598768
864990.3955025027,2023-02-15,0.0007784870370302066
862578.0777401584,2023-02-16,-0.0027888376274315396
862490.059615189,2023-02-17,-0.00010204076273312435
858463.1895682226,2023-02-21,-0.004668888646395586
857890.458587235,2023-02-22,-0.0006671584617107262
858711.3031531377,2023-02-23,0.0009568174557559317
857285.4118502965,2023-02-24,-0.0016605013787582834
857877.3503534247,2023-02-27,0.0006904800839320213
857654.9347635655,2023-02-28,-0.0002592626903688
857485.2469104772,2023-03-01,-0.00019785096104552036
857299.0759631657,2023-03-02,-0.00021711271183055825
861106.4981365056,2023-03-03,0.004441183106446589
862580.5390662847,2023-03-06,0.0017117986369501459
860126.1525356756,2023-03-07,-0.002845399843202978
860472.9845869145,2023-03-08,0.00040323393285568443
858651.1810388798,2023-03-09,-0.0021172117901056
857965.9445624241,2023-03-10,-0.0007980382390281315
859425.7520343481,2023-03-13,0.0017014748442825134
861396.022766236,2023-03-14,0.0022925432793048373
861240.2161876991,2023-03-15,-0.0001808768260114224
862614.7695198371,2023-03-16,0.0015960161942070172
861256.1054071814,2023-03-17,-0.0015750531531149026
862413.9439553535,2023-03-20,0.0013443603370737467
863554.0083543556,2023-03-21,0.0013219456932402895
862354.307031571,2023-03-22,-0.001389260325559416
863071.1335449987,2023-03-23,0.0008312436171336035
864087.4374453282,2023-03-24,0.0011775436123730998
863188.242526749,2023-03-27,-0.0010406295469792548
862937.9332691807,2023-03-28,-0.0002899822370560079
864382.174330231,2023-03-29,0.0016736326048143457
864372.587983147,2023-03-30,-1.1090403491342826e-05
865261.0631394733,2023-03-31,0.0010278844663496045
865354.0300634083,2023-04-03,0.00010744378534455201
864695.1408209462,2023-04-04,-0.0007614100351666098
