account_value,date,daily_return
1000000.0,2022-01-03,
1000226.7721515503,2022-01-04,0.00022677215155031405
998517.9863653717,2022-01-05,-0.0017083983690047155
998469.002388092,2022-01-06,-4.905667994825613e-05
998486.9474096679,2022-01-07,1.7972537487809248e-05
998745.6178193205,2022-01-10,0.0002590623846647766
999276.0063578031,2022-01-11,0.0005310546840151531
1000223.3378662564,2022-01-12,0.0009480178673619832
995261.8113919827,2022-01-13,-0.004960418624962215
995502.7283234557,2022-01-14,0.00024206387577163646
991412.6614468383,2022-01-18,-0.0041085441157007185
988609.7421468353,2022-01-19,-0.0028271974012440415
986583.5567935333,2022-01-20,-0.002049530028807922
982444.6956618193,2022-01-21,-0.004195145057115601
982114.4060401457,2022-01-24,-0.0003361915669473081
982156.7381876067,2022-01-25,4.310307149624215e-05
981933.6177727813,2022-01-26,-0.00022717393889404303
981769.3963237151,2022-01-27,-0.00016724292364966864
983068.0574028625,2022-01-28,0.0013227760857186244
983905.3120932921,2022-01-31,0.0008516752061313859
984769.122267807,2022-02-01,0.0008779403504561856
985801.6842058563,2022-02-02,0.0010485320007509458
981652.9462174376,2022-02-03,-0.004208491479461007
983073.6634647521,2022-02-04,0.0014472703950911825
982067.3118972473,2022-02-07,-0.0010236786976450807
986429.1957518004,2022-02-08,0.004441532471054721
988974.7385158385,2022-02-09,0.002580563080452958
983428.3188540649,2022-02-10,-0.005608252107730416
978493.0987960815,2022-02-11,-0.005018383102628365
978937.7169331054,2022-02-14,0.0004543906723215585
986326.3176700743,2022-02-15,0.00754756978831761
986343.1276385498,2022-02-16,1.7043009168826728e-05
980096.3050469818,2022-02-17,-0.006333315878140455
977329.2922341767,2022-02-18,-0.002823205024400588
972892.9270240326,2022-02-22,-0.004539273759003537
962447.5536167907,2022-02-23,-0.010736405946739747
972573.6856314391,2022-02-24,0.010521229937771936
981810.8426690368,2022-02-25,0.009497642362800152
984078.4581445006,2022-02-28,0.002309625619227651
961072.2400775603,2022-03-01,-0.023378438859762207
971935.3093939514,2022-03-02,0.011303072613474408
967263.8657921294,2022-03-03,-0.004806331817222342
949097.0905090484,2022-03-04,-0.018781612676292303
914629.1386297148,2022-03-07,-0.03631657100628838
910300.481792221,2022-03-08,-0.004732690720939625
941532.1768970031,2022-03-09,0.03430921517617169
934133.5903678283,2022-03-10,-0.007858028340102297
921105.8086555633,2022-03-11,-0.013946379668388853
919750.8330720061,2022-03-14,-0.001471031417698776
943508.3259238281,2022-03-15,0.025830357524625258
966619.4685638122,2022-03-16,0.0244949005800823
979980.1900971221,2022-03-17,0.013822110942128152
998456.8548078918,2022-03-18,0.01885412062149805
995732.0235671233,2022-03-21,-0.0027290425496580006
1011104.6951293029,2022-03-22,0.015438562985157667
997193.2082381897,2022-03-23,-0.013758700714305516
1014315.8317424774,2022-03-24,0.01717081841596113
1017467.1552566375,2022-03-25,0.0031068464235113336
1027042.5061439667,2022-03-28,0.009410968047331103
1039518.826844574,2022-03-29,0.012147813382573203
1034016.9480018311,2022-03-30,-0.005292716880793469
1017465.5800274353,2022-03-31,-0.016006863336602173
1018627.0062000733,2022-04-01,0.0011414893982031327
