account_value,date,daily_return
1000000.0,2022-01-03,
<<<<<<< HEAD:results/account_value_trade_ensemble_126.csv
999665.7963867188,2022-01-04,-0.000334203613281292
996189.2582122803,2022-01-05,-0.0034777004344894724
996645.59427948,2022-01-06,0.00045808169826955236
997055.7057327272,2022-01-07,0.00041149176357291317
997106.4538497925,2022-01-10,5.089797568325061e-05
997388.4521728517,2022-01-11,0.000282816666134611
997624.8182388307,2022-01-12,0.0002369849635455168
997146.0358230592,2022-01-13,-0.0004799223185092405
991679.1521255495,2022-01-14,-0.005482530643565409
986609.7441802981,2022-01-18,-0.00511194365071177
983374.022935486,2022-01-19,-0.003279636415409959
981183.5379364016,2022-01-20,-0.0022275196903672745
977642.5929916383,2022-01-21,-0.00360885074795525
977115.6458740237,2022-01-24,-0.0005389977087660869
981113.0626388552,2022-01-25,0.004091037516092522
980871.4959503176,2022-01-26,-0.00024621697308546686
980924.3550308229,2022-01-27,5.3889913942395395e-05
984037.5801177981,2022-01-28,0.0031737667344158282
984054.5753326418,2022-01-31,1.7270900204646722e-05
985021.3128753664,2022-02-01,0.0009824023656388459
985134.7909790041,2022-02-02,0.00011520370387363421
982103.1599929811,2022-02-03,-0.0030773768359253495
982060.3522506715,2022-02-04,-4.358782666979977e-05
982736.2230209352,2022-02-07,0.0006882171433912898
995979.5771469118,2022-02-08,0.013476000798328558
994286.0372512819,2022-02-09,-0.0017003761266684014
986638.1921035768,2022-02-10,-0.0076917957822757455
982098.2711837771,2022-02-11,-0.004601403996048803
980055.0356079105,2022-02-14,-0.0020804797603439784
982553.5253372195,2022-02-15,0.002549336148004455
981593.2417556765,2022-02-16,-0.0009773346253206805
977530.3236007693,2022-02-17,-0.0041391056723660835
976812.1753845218,2022-02-18,-0.0007346556919094471
976202.7530822759,2022-02-22,-0.0006238889293185279
973267.9193771367,2022-02-23,-0.0030063772058341875
970786.9638824469,2022-02-24,-0.0025490981931035606
978757.5283889776,2022-02-25,0.008210415676220384
977565.7928268438,2022-02-28,-0.0012176004041526411
970566.6057586675,2022-03-01,-0.007159811768716495
976439.1281951909,2022-03-02,0.006050612499626462
978298.9208129889,2022-03-03,0.0019046682625629696
974778.483033753,2022-03-04,-0.003598529758481517
968791.0352798468,2022-03-07,-0.006142367582090857
966294.0927818303,2022-03-08,-0.0025773798549809657
973152.5593780524,2022-03-09,0.007097701049250338
969997.4458572394,2022-03-10,-0.003242157142174462
968351.3985565191,2022-03-11,-0.0016969604484532441
970969.8874458317,2022-03-14,0.0027040688878188224
975536.1239387516,2022-03-15,0.004702758089575321
981799.9503257755,2022-03-16,0.006420906651548153
987131.260715485,2022-03-17,0.00543013919275559
