account_value,date,daily_return
<<<<<<< HEAD:results/account_value_trade_ensemble_252.csv
933553.3199775696,2022-07-06,
937150.4897590637,2022-07-07,0.0038532022804873556
937752.218283081,2022-07-08,0.0006420831345581579
935526.9998863218,2022-07-11,-0.0023729278943570575
931480.1576759336,2022-07-12,-0.004325735345831805
930779.9474288939,2022-07-13,-0.0007517178345340936
927707.0560760496,2022-07-14,-0.0033014155078572305
934996.4322624205,2022-07-15,0.007857411602756326
929382.3603500365,2022-07-18,-0.00600437789778463
938457.3513694762,2022-07-19,0.009764539770285463
939032.1800460814,2022-07-20,0.0006125250931929838
940081.3557685851,2022-07-21,0.0011172947475051043
940457.823940277,2022-07-22,0.0004004633954091119
943351.2818710326,2022-07-25,0.003076648263324211
942682.6156227109,2022-07-26,-0.0007088199922677951
948251.0108078001,2022-07-27,0.005906967088186832
948295.3371475218,2022-07-28,4.674536511584115e-05
949938.0903884886,2022-07-29,0.0017323223858805026
945555.2744415281,2022-08-01,-0.0046137911420817135
940094.3101821898,2022-08-02,-0.005775404576494725
952894.550979614,2022-08-03,0.01361591135993967
952970.6067955014,2022-08-04,7.981556386194022e-05
954654.6140472409,2022-08-05,0.0017671135287185002
953512.3582260129,2022-08-08,-0.001196512125349103
956996.6740890499,2022-08-09,0.0036541905649964956
968640.1996688839,2022-08-10,0.012166735679533414
966008.5619934078,2022-08-11,-0.002716837145903872
972110.3990409848,2022-08-12,0.006316545512790928
974993.8506530758,2022-08-15,0.002966177108007173
976797.6993431088,2022-08-16,0.0018501128892502994
974810.3074539182,2022-08-17,-0.002034599273244786
973442.2316925046,2022-08-18,-0.0014034276730072737
967655.3765441892,2022-08-19,-0.005944734016988251
954536.7673324582,2022-08-22,-0.013557108790716144
950559.3072517391,2022-08-23,-0.0041669008642113425
951927.345510101,2022-08-24,0.0014391929550583438
960750.2235481259,2022-08-25,0.009268436377670275
939171.0091903682,2022-08-26,-0.022460795562517788
933673.1988807674,2022-08-29,-0.005853896953591287
931504.966110229,2022-08-30,-0.002322260907925311
927753.9634239192,2022-08-31,-0.004026819848286234
929441.1601425166,2022-09-01,0.001818582064980534
920720.4569297786,2022-09-02,-0.009382738345051211
916625.9461807247,2022-09-06,-0.004447072635604732
927957.7250389095,2022-09-07,0.012362489743390492
931994.8349266048,2022-09-08,0.004350532118826855
944759.1981781002,2022-09-09,0.01369574462555967
944972.5677467342,2022-09-12,0.00022584545251902455
908713.6162017818,2022-09-13,-0.03837037474157701
910559.0754447933,2022-09-14,0.0020308480142787744
901003.0331665035,2022-09-15,-0.010494697747778559
899227.2999549862,2022-09-16,-0.001970840436881449
901316.8715553279,2022-09-19,0.002323741283706937
894404.2777770992,2022-09-20,-0.007669437904008425
881370.5819976802,2022-09-21,-0.014572488194949273
879047.3599639888,2022-09-22,-0.0026359196473585422
870105.5634895321,2022-09-23,-0.010172144166183505
865164.7062644954,2022-09-26,-0.005678457226754863
862656.9835845942,2022-09-27,-0.0028985494458375616
873764.5947715754,2022-09-28,0.012876046213439185
863355.6897819514,2022-09-29,-0.01191271087419743
852573.0800498957,2022-09-30,-0.012489185928431068
872324.0994308466,2022-10-03,0.02316636525726934
=======
962731.7892365875,2022-07-06,
970591.3439362946,2022-07-07,0.00816380510914616
968211.6633805694,2022-07-08,-0.00245178423503567
957503.0147294464,2022-07-11,-0.011060235128477092
922217.4769761505,2022-07-12,-0.03685162052807345
919258.2435456696,2022-07-13,-0.0032088238450912465
922473.9102036896,2022-07-14,0.0034981102215814186
932203.7430345002,2022-07-15,0.010547542562653334
921501.4342164459,2022-07-18,-0.01148065420035349
938937.1503300323,2022-07-19,0.018920986409979967
945500.6625935212,2022-07-20,0.006990363797173993
951128.4678578033,2022-07-21,0.005952196002533716
940276.3896931305,2022-07-22,-0.011409687052175599
940026.4980091705,2022-07-25,-0.0002657640739458511
927535.2888615265,2022-07-26,-0.013288145785356531
964667.0807560578,2022-07-27,0.04003275383743876
977442.4735020294,2022-07-28,0.01324331782521182
982224.2649082794,2022-07-29,0.004892146122029706
973972.1464497223,2022-08-01,-0.00840146059650404
965183.7810917512,2022-08-02,-0.009023220417551103
983990.1948170319,2022-08-03,0.019484800815869674
985500.8487003937,2022-08-04,0.001535232659145347
982829.3386906281,2022-08-05,-0.002710814519630955
981435.9718464508,2022-08-08,-0.0014177098600185456
986480.7361362153,2022-08-09,0.0051401868634113335
1003766.1071475678,2022-08-10,0.017522259055006817
992075.1289584809,2022-08-11,-0.011647113910141393
997238.2028506928,2022-08-12,0.005204317436757311
1005782.3135699921,2022-08-15,0.008567773170818471
1010758.363080185,2022-08-16,0.0049474418500465855
1008326.7058917694,2022-08-17,-0.0024057749876097434
1004904.3598951264,2022-08-18,-0.0033940844536257675
1006063.2130765839,2022-08-19,0.0011531974859562144
989536.9526746674,2022-08-22,-0.016426662049771723
981118.0076764985,2022-08-23,-0.008507964230555443
980948.9087832184,2022-08-24,-0.00017235326633191494
985555.1901934356,2022-08-25,0.004695740388692693
966812.3883715363,2022-08-26,-0.019017506080223345
962168.8805499725,2022-08-29,-0.004802904759407478
961180.3048801117,2022-08-30,-0.0010274450669156554
965653.0744693452,2022-08-31,0.004653413689943875
985936.1854663545,2022-09-01,0.02100455280811442
973392.1425647431,2022-09-02,-0.012722976483186876
972786.1173972626,2022-09-06,-0.0006225909795035678
983105.7835349579,2022-09-07,0.010608360823760599
985756.1586570282,2022-09-08,0.0026959205880574544
994750.8623923798,2022-09-09,0.009124674146196332
954314.677333786,2022-09-12,-0.040649560193739886
