account_value,date,daily_return
799804.4359243321,2023-01-04,
806315.41267421,2023-01-05,0.008140710975618859
830627.7374392247,2023-01-06,0.030152375091505368
816654.4865572667,2023-01-09,-0.01682251898430065
827088.3304262853,2023-01-10,0.012776325901305174
826083.7385729527,2023-01-11,-0.0012146125345703362
821259.2099980321,2023-01-12,-0.0058402415513648664
825767.3552181554,2023-01-13,0.005489308570596263
820021.9228089757,2023-01-17,-0.006957688957880737
805137.6260163732,2023-01-18,-0.01815109618242461
798749.4588670506,2023-01-19,-0.007934254893700254
804026.6498681493,2023-01-20,0.00660681637091054
805436.4374078221,2023-01-23,0.0017534089695956379
805926.691190476,2023-01-24,0.0006086809087402223
800564.2831876836,2023-01-25,-0.00665371684721261
801692.8494749151,2023-01-26,0.001409713511996591
803004.0250370489,2023-01-27,0.0016355086152914922
802224.1398842472,2023-01-30,-0.0009712095188634251
802765.6521500248,2023-01-31,0.0006750136761723979
802873.8272255558,2023-02-01,0.00013475299452747613
804262.1969917911,2023-02-02,0.001729250249734804
805887.221262421,2023-02-03,0.0020205155441943567
804547.8911888736,2023-02-06,-0.001661932387325038
810445.4627541201,2023-02-07,0.007330292739356814
807475.8789955752,2023-02-08,-0.0036641376810888637
803321.0853691713,2023-02-09,-0.0051454089645031065
803934.3115288393,2023-02-10,0.0007633637045467712
812258.3929344789,2023-02-13,0.010354181039754051
812646.0142897341,2023-02-14,0.0004772143429072617
814844.4171202395,2023-02-15,0.002705240402153253
807637.9067396852,2023-02-16,-0.008844032344263897
804746.1067670899,2023-02-17,-0.0035805649393910732
791909.7068265992,2023-02-21,-0.015950869264914402
790241.4284746246,2023-02-22,-0.0021066522326892434
794364.6671098786,2023-02-23,0.005217694854612764
789500.5990440369,2023-02-24,-0.0061232180473718145
794287.1405525208,2023-02-27,0.00606274588553779
795385.5802513123,2023-02-28,0.0013829251950718824
788371.873917389,2023-03-01,-0.008817995332159878
788391.6443061829,2023-03-02,2.507749128044523e-05
807280.4678245087,2023-03-03,0.023958680504470253
812405.6245087739,2023-03-06,0.006348669252554506
796100.7283600923,2023-03-07,-0.020069895698396345
797041.077096695,2023-03-08,0.0011811931620007154
772284.745858902,2023-03-09,-0.031060295321253095
774333.0344026032,2023-03-10,0.002652245243330853
774717.8854615631,2023-03-13,0.0004970097385252892
790371.5719087067,2023-03-14,0.020205660332492936
776735.3415925446,2023-03-15,-0.01725293621483792
793119.3037354889,2023-03-16,0.02109336509569948
779533.7295777741,2023-03-17,-0.017129294538323014
786807.2157380524,2023-03-20,0.009330559903056201
800465.789407486,2023-03-21,0.017359492130002208
787993.7227265778,2023-03-22,-0.015581011513484122
790871.648376648,2023-03-23,0.003652219005136459
789539.2060435029,2023-03-24,-0.0016847769620772501
793394.5803721162,2023-03-27,0.004883068882586716
792638.6196558686,2023-03-28,-0.0009528180995299618
802176.7855799409,2023-03-29,0.012033435777092594
805769.0955012055,2023-03-30,0.004478202293859201
817130.4066279145,2023-03-31,0.014099958896589326
819846.6268552857,2023-04-03,0.0033240963808707225
813727.3881773072,2023-04-04,-0.007463882240328679
