,account_value,date,daily_return,datadate
83,971572.6069686892,2022-05-03,0.0015854694346768,2022-05-03
84,983620.1909729008,2022-05-04,0.0124000861261412,2022-05-04
85,969926.7432159426,2022-05-05,-0.0139214789230931,2022-05-05
86,968420.321801758,2022-05-06,-0.0015531290633246,2022-05-06
87,958346.0393112184,2022-05-09,-0.0104027995527771,2022-05-09
88,960489.5713699344,2022-05-10,0.0022366994496647,2022-05-10
89,954501.4205131534,2022-05-11,-0.006234477744761,2022-05-11
90,951563.5385063174,2022-05-12,-0.0030779231373553,2022-05-12
91,956091.48887558,2022-05-13,0.0047584319764608,2022-05-13
92,956680.7095115666,2022-05-16,0.0006162805995473,2022-05-16
93,964672.8544036868,2022-05-17,0.008354035795496,2022-05-17
94,952504.8360351566,2022-05-18,-0.0126136216158501,2022-05-18
95,949647.418262482,2022-05-19,-0.0029998984410081,2022-05-19
96,949899.5401679996,2022-05-20,0.0002654900131029,2022-05-20
97,961227.5853508,2022-05-23,0.0119255191773193,2022-05-23
98,958002.9423324588,2022-05-24,-0.0033547133555933,2022-05-24
99,963026.159555054,2022-05-25,0.0052434256729578,2022-05-25
100,967585.795471192,2022-05-26,0.0047346958033254,2022-05-26
101,975709.6238800052,2022-05-27,0.0083959773353816,2022-05-27
102,974827.8604080204,2022-05-31,-0.000903715050466,2022-05-31
103,972219.5043968204,2022-06-01,-0.0026757093402195,2022-06-01
104,975291.9722923284,2022-06-02,0.0031602615269625,2022-06-02
105,969277.115615082,2022-06-03,-0.0061672369383999,2022-06-03
106,968147.6882026676,2022-06-06,-0.0011652265324533,2022-06-06
107,972162.4286796572,2022-06-07,0.0041468264872304,2022-06-07
108,968066.3789054874,2022-06-08,-0.0042133388961893,2022-06-08
109,957730.5838554384,2022-06-09,-0.0106767420863584,2022-06-09
110,944902.5555824282,2022-06-10,-0.0133941929904438,2022-06-10
111,929446.7804023745,2022-06-13,-0.0163570043162037,2022-06-13
